ts,0
2024-01-01 00:00:00,0.0
2024-01-01 01:00:00,-0.0
2024-01-01 02:00:00,0.0
2024-01-01 03:00:00,0.0
2024-01-01 04:00:00,-0.0
2024-01-01 05:00:00,-0.0
2024-01-01 06:00:00,0.0
2024-01-01 07:00:00,-0.0
2024-01-01 08:00:00,-0.0
2024-01-01 09:00:00,-0.0
2024-01-01 10:00:00,0.0
2024-01-01 11:00:00,0.0
2024-01-01 12:00:00,0.0
2024-01-01 13:00:00,0.0
2024-01-01 14:00:00,0.0
2024-01-01 15:00:00,-0.0
2024-01-01 16:00:00,0.0
2024-01-01 17:00:00,-0.0
2024-01-01 18:00:00,0.0
2024-01-01 19:00:00,-0.0
2024-01-01 20:00:00,-0.0
2024-01-01 21:00:00,-0.0
2024-01-01 22:00:00,0.0
2024-01-01 23:00:00,-0.0
2024-01-02 00:00:00,-0.0
2024-01-02 01:00:00,-0.0
2024-01-02 02:00:00,0.0
2024-01-02 03:00:00,0.0
2024-01-02 04:00:00,-0.0005
2024-01-02 05:00:00,-0.00019582117729810555
2024-01-02 06:00:00,-0.0009732530313859566
2024-01-02 07:00:00,0.00018451217455861535
2024-01-02 08:00:00,0.00023260081055553883
2024-01-02 09:00:00,-0.0001303935158976639
2024-01-02 10:00:00,-0.0005
2024-01-02 11:00:00,-0.0005128126745947981
2024-01-02 12:00:00,5.173178360229347e-05
2024-01-02 13:00:00,-0.00011855189684079016
2024-01-02 14:00:00,-0.0
2024-01-02 15:00:00,0.0
2024-01-02 16:00:00,-0.0005
2024-01-02 17:00:00,-0.0002466333908703877
2024-01-02 18:00:00,-0.00019788243657653483
2024-01-02 19:00:00,0.0
2024-01-02 20:00:00,0.0
2024-01-02 21:00:00,-0.0005
2024-01-02 22:00:00,-0.0003956150395370006
2024-01-02 23:00:00,-0.00010146874044614229
2024-01-03 00:00:00,-0.0003080629966638604
2024-01-03 01:00:00,-3.065515305933353e-05
2024-01-03 02:00:00,-0.0001311460456325797
2024-01-03 03:00:00,-0.0002863180352672412
2024-01-03 04:00:00,0.00016069752894970523
2024-01-03 05:00:00,-0.0
2024-01-03 06:00:00,-0.0
2024-01-03 07:00:00,-0.0
2024-01-03 08:00:00,-0.0
2024-01-03 09:00:00,0.0
2024-01-03 10:00:00,-0.0
2024-01-03 11:00:00,0.0
2024-01-03 12:00:00,-0.0005
2024-01-03 13:00:00,-0.00015206603418704834
2024-01-03 14:00:00,7.391485146546195e-05
2024-01-03 15:00:00,-0.00023378483540864537
2024-01-03 16:00:00,0.0
